lat,lon,RSSI[]
-8.075981,-34.899849,-69.1333333333,-73.4666666667,-62.1666666667,-70.5666666667
-8.075976,-34.899849,-67.8,-82.05,-54.65,-65.1
-8.075975,-34.899868,-66.75,-77.65,-58.95,-69.95
-8.075974,-34.896133,-64.7,-66.1,-60.0,-74.5333333333
-8.075966,-34.894474,-54.2,-52.25,-60.35,-66.7
-8.075966,-34.894333,-58.6,-47.1666666667,-57.8333333333,-65.6333333333
-8.075954,-34.899857,-69.6333333333,-73.7666666667,-52.0333333333,-70.3666666667
-8.075953,-34.894352,-60.6,-52.8666666667,-56.3,-68.7666666667
-8.075944,-34.89986,-70.8,-77.3,-61.65,-62.55
-8.075934,-34.89986,-69.2,-74.35,-65.55,-66.05
-8.075933,-34.896141,-61.3333333333,-66.0333333333,-49.2333333333,-71.5
-8.075932,-34.89423,-58.3333333333,-54.1333333333,-59.0666666667,-66.6666666667
-8.075927,-34.894352,-61.7,-48.6666666667,-54.6666666667,-66.1666666667
-8.075915,-34.899872,-66.0666666667,-73.5,-56.1666666667,-62.9666666667
-8.075912,-34.899895,-70.5333333333,-74.7,-54.2,-65.2333333333
-8.075912,-34.899868,-70.2333333333,-79.7,-56.9,-61.9
-8.075912,-34.894253,-61.15,-56.2,-58.4,-62.15
-8.075899,-34.894131,-58.0,-55.1333333333,-59.4,-64.9333333333
-8.075891,-34.89616,-65.1,-66.7,-54.0,-74.9
-8.07589,-34.896156,-63.9,-68.1,-48.55,-77.8
-8.075887,-34.894226,-55.1,-52.2,-56.8666666667,-73.6
-8.075886,-34.899879,-63.0666666667,-74.9666666667,-63.9333333333,-66.9666666667
-8.075884,-34.899887,-66.8333333333,-79.3,-57.8666666667,-72.4
-8.075871,-34.894035,-54.55,-54.4,-63.3,-66.05
-8.07587,-34.89415,-55.6,-54.5333333333,-60.4,-68.5666666667
-8.075851,-34.899895,-67.1333333333,-76.8333333333,-56.4666666667,-66.2
-8.07585,-34.899914,-73.1,-76.0666666667,-65.6,-70.5
-8.075848,-34.896168,-61.3,-70.9666666667,-53.7,-74.3333333333
-8.075845,-34.89991,-71.5,-76.3666666667,-59.0,-67.4
